Local Date/Time	Relative Time	flowsensor-b:flow [µL/min]
06/15/2022 13:46:47	00:23:46.032	0.115
06/15/2022 13:46:48	00:23:46.646	0.119
06/15/2022 13:46:48	00:23:46.746	0.114
06/15/2022 13:46:48	00:23:46.846	0.120
06/15/2022 13:46:48	00:23:46.946	0.116
06/15/2022 13:46:48	00:23:47.046	0.117
06/15/2022 13:46:48	00:23:47.148	0.115
06/15/2022 13:46:48	00:23:47.250	0.117
06/15/2022 13:46:49	00:23:47.863	0.119
06/15/2022 13:46:49	00:23:48.268	0.117
06/15/2022 13:46:49	00:23:48.368	0.116
06/15/2022 13:46:50	00:23:48.468	0.120
06/15/2022 13:46:50	00:23:48.672	0.117
06/15/2022 13:46:50	00:23:48.774	0.120
06/15/2022 13:46:50	00:23:48.876	0.118
06/15/2022 13:46:50	00:23:49.080	0.121
06/15/2022 13:46:50	00:23:49.182	0.116
06/15/2022 13:46:50	00:23:49.285	0.118
06/15/2022 13:46:50	00:23:49.386	0.115
06/15/2022 13:46:51	00:23:49.487	0.117
06/15/2022 13:46:51	00:23:49.890	0.119
06/15/2022 13:46:51	00:23:50.094	0.114
06/15/2022 13:46:51	00:23:50.196	0.118
06/15/2022 13:46:51	00:23:50.298	0.116
06/15/2022 13:46:52	00:23:50.502	0.119
06/15/2022 13:46:52	00:23:50.604	0.116
06/15/2022 13:46:52	00:23:50.808	0.119
06/15/2022 13:46:52	00:23:50.908	0.115
06/15/2022 13:46:52	00:23:51.008	0.117
06/15/2022 13:46:52	00:23:51.208	0.115
06/15/2022 13:46:52	00:23:51.310	0.118
06/15/2022 13:46:53	00:23:51.820	0.115
06/15/2022 13:46:53	00:23:51.922	0.118
06/15/2022 13:46:53	00:23:52.024	0.115
06/15/2022 13:46:53	00:23:52.127	0.118
06/15/2022 13:46:53	00:23:52.334	0.120
06/15/2022 13:46:54	00:23:52.638	0.116
06/15/2022 13:46:54	00:23:52.740	0.119
06/15/2022 13:46:54	00:23:52.842	0.117
06/15/2022 13:46:54	00:23:53.046	0.119
06/15/2022 13:46:54	00:23:53.250	0.118
06/15/2022 13:46:54	00:23:53.352	0.119
06/15/2022 13:46:54	00:23:53.453	0.122
06/15/2022 13:46:55	00:23:53.556	0.119
06/15/2022 13:46:55	00:23:53.858	0.118
06/15/2022 13:46:55	00:23:53.958	0.122
06/15/2022 13:46:55	00:23:54.060	0.116
06/15/2022 13:46:55	00:23:54.163	0.118
06/15/2022 13:46:55	00:23:54.264	0.120
06/15/2022 13:46:55	00:23:54.366	0.118
06/15/2022 13:46:56	00:23:54.774	0.115
06/15/2022 13:46:56	00:23:54.978	0.118
06/15/2022 13:46:56	00:23:55.080	0.115
06/15/2022 13:46:56	00:23:55.180	0.117
06/15/2022 13:46:56	00:23:55.382	0.119
06/15/2022 13:46:56	00:23:55.484	0.117
06/15/2022 13:46:57	00:23:55.790	0.115
06/15/2022 13:46:57	00:23:55.994	0.120
06/15/2022 13:46:57	00:23:56.096	0.115
06/15/2022 13:46:57	00:23:56.198	0.120
06/15/2022 13:46:57	00:23:56.400	0.119
06/15/2022 13:46:57	00:23:56.500	0.117
06/15/2022 13:46:58	00:23:56.600	0.120
06/15/2022 13:46:58	00:23:56.700	0.119
06/15/2022 13:46:58	00:23:56.904	0.118
06/15/2022 13:46:58	00:23:57.006	0.120
06/15/2022 13:46:58	00:23:57.108	0.115
06/15/2022 13:46:58	00:23:57.210	0.120
06/15/2022 13:46:59	00:23:57.720	0.117
06/15/2022 13:46:59	00:23:57.924	0.120
06/15/2022 13:46:59	00:23:58.024	0.118
06/15/2022 13:46:59	00:23:58.129	0.121
06/15/2022 13:46:59	00:23:58.332	0.118
06/15/2022 13:47:00	00:23:58.536	0.116
06/15/2022 13:47:00	00:23:58.638	0.119
06/15/2022 13:47:00	00:23:58.740	0.117
06/15/2022 13:47:00	00:23:58.842	0.118
06/15/2022 13:47:00	00:23:59.348	0.120
06/15/2022 13:47:01	00:23:59.854	0.117
06/15/2022 13:47:01	00:24:00.058	0.119
06/15/2022 13:47:01	00:24:00.160	0.117
06/15/2022 13:47:01	00:24:00.262	0.121
06/15/2022 13:47:01	00:24:00.364	0.122
06/15/2022 13:47:01	00:24:00.465	0.120
06/15/2022 13:47:02	00:24:00.568	0.119
06/15/2022 13:47:02	00:24:00.668	0.117
06/15/2022 13:47:02	00:24:00.868	0.119
06/15/2022 13:47:02	00:24:00.970	0.118
06/15/2022 13:47:02	00:24:01.072	0.121
06/15/2022 13:47:02	00:24:01.174	0.118
06/15/2022 13:47:02	00:24:01.480	0.120
06/15/2022 13:47:03	00:24:01.684	0.118
06/15/2022 13:47:03	00:24:02.088	0.121
06/15/2022 13:47:03	00:24:02.390	0.123
06/15/2022 13:47:03	00:24:02.502	0.121
06/15/2022 13:47:04	00:24:02.706	0.120
06/15/2022 13:47:04	00:24:02.808	0.119
06/15/2022 13:47:04	00:24:03.012	0.117
06/15/2022 13:47:04	00:24:03.114	0.119
06/15/2022 13:47:04	00:24:03.522	0.118
06/15/2022 13:47:05	00:24:03.824	0.122
06/15/2022 13:47:05	00:24:03.926	0.118
06/15/2022 13:47:05	00:24:04.028	0.123
06/15/2022 13:47:05	00:24:04.130	0.120
06/15/2022 13:47:05	00:24:04.436	0.119
06/15/2022 13:47:06	00:24:04.639	0.121
06/15/2022 13:47:06	00:24:04.739	0.119
06/15/2022 13:47:06	00:24:04.940	0.121
06/15/2022 13:47:06	00:24:05.142	0.119
06/15/2022 13:47:06	00:24:05.244	0.122
06/15/2022 13:47:06	00:24:05.346	0.119
06/15/2022 13:47:06	00:24:05.448	0.121
06/15/2022 13:47:07	00:24:05.652	0.119
06/15/2022 13:47:07	00:24:05.754	0.120
06/15/2022 13:47:07	00:24:05.856	0.118
06/15/2022 13:47:07	00:24:06.059	0.121
06/15/2022 13:47:07	00:24:06.478	0.119
06/15/2022 13:47:07	00:24:06.580	0.120
06/15/2022 13:47:08	00:24:06.682	0.118
06/15/2022 13:47:08	00:24:06.988	0.120
06/15/2022 13:47:09	00:24:07.898	0.119
06/15/2022 13:47:09	00:24:08.000	0.123
06/15/2022 13:47:09	00:24:08.102	0.120
06/15/2022 13:47:09	00:24:08.306	0.122
06/15/2022 13:47:09	00:24:08.408	0.119
06/15/2022 13:47:10	00:24:08.612	0.122
06/15/2022 13:47:10	00:24:08.713	0.120
06/15/2022 13:47:10	00:24:09.018	0.122
06/15/2022 13:47:10	00:24:09.220	0.120
06/15/2022 13:47:10	00:24:09.320	0.117
06/15/2022 13:47:10	00:24:09.422	0.119
06/15/2022 13:47:11	00:24:09.626	0.118
06/15/2022 13:47:11	00:24:09.728	0.120
06/15/2022 13:47:11	00:24:09.932	0.117
06/15/2022 13:47:11	00:24:10.034	0.119
06/15/2022 13:47:11	00:24:10.136	0.122
06/15/2022 13:47:11	00:24:10.238	0.120
06/15/2022 13:47:11	00:24:10.542	0.121
06/15/2022 13:47:12	00:24:10.744	0.119
06/15/2022 13:47:12	00:24:11.458	0.118
06/15/2022 13:47:12	00:24:11.559	0.122
06/15/2022 13:47:13	00:24:11.661	0.120
06/15/2022 13:47:13	00:24:11.761	0.117
06/15/2022 13:47:13	00:24:11.862	0.119
06/15/2022 13:47:13	00:24:11.962	0.117
06/15/2022 13:47:13	00:24:12.064	0.122
06/15/2022 13:47:13	00:24:12.166	0.120
06/15/2022 13:47:13	00:24:12.268	0.123
06/15/2022 13:47:13	00:24:12.370	0.121
06/15/2022 13:47:14	00:24:12.676	0.118
06/15/2022 13:47:14	00:24:12.879	0.121
06/15/2022 13:47:14	00:24:13.183	0.118
06/15/2022 13:47:14	00:24:13.284	0.121
06/15/2022 13:47:14	00:24:13.386	0.123
06/15/2022 13:47:14	00:24:13.488	0.121
06/15/2022 13:47:15	00:24:13.798	0.123
06/15/2022 13:47:15	00:24:14.002	0.121
06/15/2022 13:47:15	00:24:14.206	0.119
06/15/2022 13:47:15	00:24:14.308	0.122
06/15/2022 13:47:15	00:24:14.409	0.119
06/15/2022 13:47:15	00:24:14.613	0.118
06/15/2022 13:47:16	00:24:14.816	0.122
06/15/2022 13:47:16	00:24:14.918	0.119
06/15/2022 13:47:16	00:24:15.020	0.122
06/15/2022 13:47:16	00:24:15.122	0.120
06/15/2022 13:47:16	00:24:15.224	0.123
06/15/2022 13:47:16	00:24:15.326	0.120
06/15/2022 13:47:17	00:24:15.632	0.122
06/15/2022 13:47:17	00:24:15.835	0.120
06/15/2022 13:47:17	00:24:16.342	0.122
06/15/2022 13:47:17	00:24:16.444	0.120
06/15/2022 13:47:18	00:24:16.650	0.123
06/15/2022 13:47:18	00:24:16.752	0.121
06/15/2022 13:47:18	00:24:17.061	0.119
06/15/2022 13:47:18	00:24:17.163	0.123
06/15/2022 13:47:18	00:24:17.263	0.125
06/15/2022 13:47:18	00:24:17.363	0.122
06/15/2022 13:47:19	00:24:17.666	0.120
06/15/2022 13:47:19	00:24:17.768	0.122
06/15/2022 13:47:19	00:24:17.870	0.120
06/15/2022 13:47:19	00:24:17.972	0.123
06/15/2022 13:47:19	00:24:18.380	0.121
06/15/2022 13:47:19	00:24:18.584	0.119
06/15/2022 13:47:20	00:24:18.685	0.120
06/15/2022 13:47:20	00:24:18.787	0.119
06/15/2022 13:47:20	00:24:18.990	0.120
06/15/2022 13:47:20	00:24:19.398	0.122
06/15/2022 13:47:20	00:24:19.602	0.121
06/15/2022 13:47:21	00:24:19.704	0.119
06/15/2022 13:47:21	00:24:19.907	0.122
06/15/2022 13:47:21	00:24:20.009	0.120
06/15/2022 13:47:21	00:24:20.209	0.123
06/15/2022 13:47:21	00:24:20.312	0.119
06/15/2022 13:47:21	00:24:20.414	0.118
06/15/2022 13:47:21	00:24:20.516	0.119
06/15/2022 13:47:22	00:24:20.720	0.123
06/15/2022 13:47:22	00:24:20.822	0.121
06/15/2022 13:47:22	00:24:20.924	0.123
06/15/2022 13:47:22	00:24:21.128	0.121
06/15/2022 13:47:22	00:24:21.331	0.123
06/15/2022 13:47:22	00:24:21.531	0.121
06/15/2022 13:47:22	00:24:21.631	0.124
06/15/2022 13:47:23	00:24:21.732	0.120
06/15/2022 13:47:23	00:24:21.834	0.122
06/15/2022 13:47:24	00:24:22.751	0.120
06/15/2022 13:47:24	00:24:22.852	0.122
06/15/2022 13:47:24	00:24:22.953	0.123
06/15/2022 13:47:24	00:24:23.053	0.120
06/15/2022 13:47:24	00:24:23.258	0.119
06/15/2022 13:47:24	00:24:23.360	0.122
06/15/2022 13:47:25	00:24:23.972	0.119
06/15/2022 13:47:25	00:24:24.173	0.123
06/15/2022 13:47:25	00:24:24.275	0.119
06/15/2022 13:47:25	00:24:24.375	0.123
06/15/2022 13:47:25	00:24:24.580	0.122
06/15/2022 13:47:26	00:24:24.784	0.119
06/15/2022 13:47:26	00:24:24.886	0.123
06/15/2022 13:47:26	00:24:24.988	0.121
06/15/2022 13:47:26	00:24:25.597	0.123
06/15/2022 13:47:26	00:24:25.697	0.119
06/15/2022 13:47:27	00:24:25.897	0.122
06/15/2022 13:47:27	00:24:26.204	0.119
06/15/2022 13:47:27	00:24:26.408	0.121
06/15/2022 13:47:27	00:24:26.510	0.124
06/15/2022 13:47:27	00:24:26.612	0.120
06/15/2022 13:47:27	00:24:26.714	0.122
06/15/2022 13:47:28	00:24:26.915	0.121
06/15/2022 13:47:28	00:24:27.016	0.122
06/15/2022 13:47:28	00:24:27.117	0.120
06/15/2022 13:47:28	00:24:27.320	0.123
06/15/2022 13:47:28	00:24:27.728	0.120
06/15/2022 13:47:29	00:24:27.830	0.122
06/15/2022 13:47:29	00:24:28.034	0.124
06/15/2022 13:47:29	00:24:28.135	0.120
06/15/2022 13:47:29	00:24:28.237	0.118
06/15/2022 13:47:29	00:24:28.339	0.120
06/15/2022 13:47:29	00:24:28.439	0.121
06/15/2022 13:47:29	00:24:28.639	0.119
06/15/2022 13:47:30	00:24:28.844	0.123
06/15/2022 13:47:30	00:24:29.150	0.120
06/15/2022 13:47:30	00:24:29.252	0.122
06/15/2022 13:47:30	00:24:29.354	0.124
06/15/2022 13:47:30	00:24:29.456	0.122
06/15/2022 13:47:30	00:24:29.558	0.123
06/15/2022 13:47:30	00:24:29.659	0.119
06/15/2022 13:47:31	00:24:29.759	0.122
06/15/2022 13:47:31	00:24:30.061	0.124
06/15/2022 13:47:31	00:24:30.164	0.120
06/15/2022 13:47:31	00:24:30.368	0.123
06/15/2022 13:47:31	00:24:30.470	0.125
06/15/2022 13:47:31	00:24:30.674	0.123
06/15/2022 13:47:32	00:24:30.878	0.125
06/15/2022 13:47:32	00:24:30.979	0.124
06/15/2022 13:47:32	00:24:31.081	0.119
06/15/2022 13:47:32	00:24:31.183	0.122
06/15/2022 13:47:32	00:24:31.283	0.120
06/15/2022 13:47:32	00:24:31.485	0.125
06/15/2022 13:47:32	00:24:31.588	0.122
06/15/2022 13:47:33	00:24:31.894	0.120
06/15/2022 13:47:33	00:24:31.996	0.123
06/15/2022 13:47:33	00:24:32.301	0.124
06/15/2022 13:47:33	00:24:32.403	0.123
06/15/2022 13:47:33	00:24:32.603	0.122
06/15/2022 13:47:33	00:24:32.703	0.123
06/15/2022 13:47:34	00:24:32.803	0.122
06/15/2022 13:47:34	00:24:33.212	0.124
06/15/2022 13:47:34	00:24:33.620	0.122
06/15/2022 13:47:35	00:24:33.823	0.120
06/15/2022 13:47:35	00:24:33.926	0.122
06/15/2022 13:47:35	00:24:34.229	0.124
06/15/2022 13:47:35	00:24:34.331	0.121
06/15/2022 13:47:35	00:24:34.435	0.123
06/15/2022 13:47:35	00:24:34.640	0.124
06/15/2022 13:47:35	00:24:34.742	0.123
06/15/2022 13:47:36	00:24:35.551	0.126
06/15/2022 13:47:36	00:24:35.653	0.122
06/15/2022 13:47:37	00:24:35.858	0.124
06/15/2022 13:47:37	00:24:35.960	0.122
06/15/2022 13:47:37	00:24:36.671	0.121
06/15/2022 13:47:38	00:24:36.871	0.123
06/15/2022 13:47:38	00:24:36.971	0.121
06/15/2022 13:47:38	00:24:37.073	0.123
06/15/2022 13:47:38	00:24:37.175	0.125
06/15/2022 13:47:38	00:24:37.380	0.122
06/15/2022 13:47:38	00:24:37.482	0.123
06/15/2022 13:47:38	00:24:37.686	0.126
06/15/2022 13:47:39	00:24:37.788	0.123
06/15/2022 13:47:39	00:24:38.091	0.126
06/15/2022 13:47:39	00:24:38.191	0.123
06/15/2022 13:47:39	00:24:38.393	0.124
06/15/2022 13:47:39	00:24:38.495	0.123
06/15/2022 13:47:40	00:24:39.006	0.124
06/15/2022 13:47:40	00:24:39.210	0.123
06/15/2022 13:47:40	00:24:39.611	0.126
06/15/2022 13:47:41	00:24:39.915	0.123
06/15/2022 13:47:41	00:24:40.121	0.120
06/15/2022 13:47:41	00:24:40.224	0.123
06/15/2022 13:47:41	00:24:40.326	0.120
06/15/2022 13:47:41	00:24:40.632	0.123
06/15/2022 13:47:41	00:24:40.733	0.122
06/15/2022 13:47:42	00:24:40.835	0.123
06/15/2022 13:47:42	00:24:40.935	0.122
06/15/2022 13:47:42	00:24:41.035	0.125
06/15/2022 13:47:42	00:24:41.339	0.123
06/15/2022 13:47:42	00:24:41.442	0.121
06/15/2022 13:47:42	00:24:41.544	0.123
06/15/2022 13:47:42	00:24:41.748	0.121
06/15/2022 13:47:43	00:24:41.952	0.123
06/15/2022 13:47:43	00:24:42.357	0.126
06/15/2022 13:47:43	00:24:42.457	0.122
06/15/2022 13:47:43	00:24:42.557	0.125
06/15/2022 13:47:43	00:24:42.659	0.123
06/15/2022 13:47:44	00:24:43.479	0.124
06/15/2022 13:47:44	00:24:43.681	0.123
06/15/2022 13:47:45	00:24:43.881	0.125
06/15/2022 13:47:45	00:24:43.983	0.124
06/15/2022 13:47:45	00:24:44.393	0.122
06/15/2022 13:47:45	00:24:44.496	0.123
06/15/2022 13:47:45	00:24:44.598	0.122
06/15/2022 13:47:45	00:24:44.801	0.123
06/15/2022 13:47:46	00:24:45.003	0.122
06/15/2022 13:47:46	00:24:45.203	0.125
06/15/2022 13:47:46	00:24:45.407	0.123
06/15/2022 13:47:46	00:24:45.509	0.122
06/15/2022 13:47:46	00:24:45.612	0.125
06/15/2022 13:47:46	00:24:45.714	0.122
06/15/2022 13:47:47	00:24:45.918	0.123
06/15/2022 13:47:47	00:24:46.121	0.122
06/15/2022 13:47:47	00:24:46.223	0.125
06/15/2022 13:47:47	00:24:46.525	0.123
06/15/2022 13:47:47	00:24:46.627	0.125
06/15/2022 13:47:47	00:24:46.831	0.123
06/15/2022 13:47:48	00:24:47.036	0.126
06/15/2022 13:47:48	00:24:47.240	0.123
06/15/2022 13:47:48	00:24:47.545	0.126
06/15/2022 13:47:48	00:24:47.647	0.122
06/15/2022 13:47:48	00:24:47.747	0.123
06/15/2022 13:47:48	00:24:47.847	0.126
06/15/2022 13:47:49	00:24:47.947	0.124
06/15/2022 13:47:49	00:24:48.560	0.123
06/15/2022 13:47:50	00:24:48.969	0.120
06/15/2022 13:47:50	00:24:49.069	0.123
06/15/2022 13:47:50	00:24:49.269	0.125
06/15/2022 13:47:50	00:24:49.471	0.124
06/15/2022 13:47:50	00:24:49.573	0.127
06/15/2022 13:47:50	00:24:49.675	0.125
06/15/2022 13:47:51	00:24:50.186	0.127
06/15/2022 13:47:51	00:24:50.390	0.125
06/15/2022 13:47:51	00:24:50.491	0.123
06/15/2022 13:47:51	00:24:50.591	0.125
06/15/2022 13:47:52	00:24:50.997	0.123
06/15/2022 13:47:52	00:24:51.304	0.125
06/15/2022 13:47:52	00:24:51.406	0.123
06/15/2022 13:47:52	00:24:51.508	0.121
06/15/2022 13:47:52	00:24:51.711	0.124
06/15/2022 13:47:53	00:24:52.419	0.126
06/15/2022 13:47:53	00:24:52.624	0.123
06/15/2022 13:47:53	00:24:52.726	0.124
06/15/2022 13:47:53	00:24:52.828	0.126
06/15/2022 13:47:54	00:24:53.031	0.124
06/15/2022 13:47:54	00:24:53.333	0.126
06/15/2022 13:47:54	00:24:53.433	0.124
06/15/2022 13:47:54	00:24:53.533	0.123
06/15/2022 13:47:54	00:24:53.633	0.124
06/15/2022 13:47:55	00:24:54.042	0.126
06/15/2022 13:47:55	00:24:54.144	0.125
06/15/2022 13:47:55	00:24:54.549	0.123
06/15/2022 13:47:55	00:24:54.649	0.125
06/15/2022 13:47:55	00:24:54.851	0.123
06/15/2022 13:47:56	00:24:55.055	0.126
06/15/2022 13:47:56	00:24:55.464	0.127
06/15/2022 13:47:56	00:24:55.566	0.124
06/15/2022 13:47:56	00:24:55.769	0.122
06/15/2022 13:47:56	00:24:55.871	0.124
06/15/2022 13:47:57	00:24:55.971	0.126
06/15/2022 13:47:57	00:24:56.071	0.124
06/15/2022 13:47:57	00:24:56.375	0.126
06/15/2022 13:47:57	00:24:56.477	0.124
06/15/2022 13:47:57	00:24:56.682	0.127
06/15/2022 13:47:57	00:24:56.886	0.125
06/15/2022 13:47:59	00:24:57.191	0.126
06/15/2022 13:47:59	00:24:57.291	0.124
06/15/2022 13:47:59	00:24:57.491	0.127
06/15/2022 13:47:59	00:24:57.695	0.124
06/15/2022 13:47:59	00:24:57.797	0.127
06/15/2022 13:47:59	00:24:57.899	0.124
06/15/2022 13:48:00	00:24:58.308	0.127
06/15/2022 13:48:00	00:24:58.410	0.123
06/15/2022 13:48:00	00:24:58.511	0.126
06/15/2022 13:48:00	00:24:58.611	0.124
06/15/2022 13:48:00	00:24:58.711	0.126
06/15/2022 13:48:00	00:24:58.811	0.124
06/15/2022 13:48:00	00:24:58.911	0.126
06/15/2022 13:48:01	00:24:59.013	0.125
06/15/2022 13:48:01	00:24:59.728	0.123
06/15/2022 13:48:02	00:25:00.031	0.124
06/15/2022 13:48:02	00:25:00.534	0.127
06/15/2022 13:48:02	00:25:00.635	0.125
06/15/2022 13:48:02	00:25:00.839	0.127
06/15/2022 13:48:03	00:25:01.044	0.126
06/15/2022 13:48:03	00:25:01.146	0.124
06/15/2022 13:48:03	00:25:01.349	0.123
06/15/2022 13:48:03	00:25:01.449	0.126
06/15/2022 13:48:03	00:25:01.549	0.123
06/15/2022 13:48:03	00:25:01.649	0.125
06/15/2022 13:48:03	00:25:01.749	0.127
06/15/2022 13:48:04	00:25:02.055	0.126
06/15/2022 13:48:04	00:25:02.259	0.127
06/15/2022 13:48:04	00:25:02.362	0.125
06/15/2022 13:48:04	00:25:02.464	0.127
06/15/2022 13:48:04	00:25:02.769	0.123
06/15/2022 13:48:04	00:25:02.869	0.125
06/15/2022 13:48:05	00:25:02.969	0.127
06/15/2022 13:48:05	00:25:03.069	0.126
06/15/2022 13:48:05	00:25:03.273	0.124
06/15/2022 13:48:05	00:25:03.375	0.127
06/15/2022 13:48:05	00:25:03.477	0.124
06/15/2022 13:48:05	00:25:03.579	0.122
06/15/2022 13:48:05	00:25:03.681	0.128
06/15/2022 13:48:05	00:25:03.784	0.122
06/15/2022 13:48:05	00:25:03.886	0.123
06/15/2022 13:48:06	00:25:03.988	0.125
06/15/2022 13:48:06	00:25:04.089	0.127
06/15/2022 13:48:06	00:25:04.391	0.123
06/15/2022 13:48:06	00:25:04.493	0.124
06/15/2022 13:48:06	00:25:04.595	0.127
06/15/2022 13:48:06	00:25:04.697	0.126
06/15/2022 13:48:07	00:25:05.105	0.124
06/15/2022 13:48:07	00:25:05.411	0.127
06/15/2022 13:48:07	00:25:05.513	0.125
06/15/2022 13:48:08	00:25:06.017	0.127
06/15/2022 13:48:08	00:25:06.119	0.125
06/15/2022 13:48:08	00:25:06.221	0.129
06/15/2022 13:48:08	00:25:06.537	0.126
06/15/2022 13:48:08	00:25:06.640	0.128
06/15/2022 13:48:08	00:25:06.742	0.123
06/15/2022 13:48:08	00:25:06.843	0.127
06/15/2022 13:48:08	00:25:06.943	0.125
06/15/2022 13:48:09	00:25:07.243	0.123
06/15/2022 13:48:09	00:25:07.345	0.127
06/15/2022 13:48:09	00:25:07.447	0.125
06/15/2022 13:48:09	00:25:07.549	0.127
06/15/2022 13:48:09	00:25:07.855	0.129
06/15/2022 13:48:09	00:25:07.957	0.128
06/15/2022 13:48:10	00:25:08.161	0.125
06/15/2022 13:48:10	00:25:08.264	0.127
06/15/2022 13:48:10	00:25:08.775	0.123
06/15/2022 13:48:10	00:25:08.877	0.125
06/15/2022 13:48:11	00:25:09.183	0.122
06/15/2022 13:48:11	00:25:09.285	0.126
06/15/2022 13:48:11	00:25:09.387	0.127
06/15/2022 13:48:11	00:25:09.490	0.126
06/15/2022 13:48:11	00:25:09.694	0.123
06/15/2022 13:48:11	00:25:09.795	0.126
06/15/2022 13:48:12	00:25:10.099	0.130
06/15/2022 13:48:12	00:25:10.201	0.125
06/15/2022 13:48:12	00:25:10.303	0.129
06/15/2022 13:48:12	00:25:10.507	0.125
06/15/2022 13:48:12	00:25:10.609	0.127
06/15/2022 13:48:12	00:25:10.711	0.125
06/15/2022 13:48:13	00:25:11.017	0.123
06/15/2022 13:48:13	00:25:11.119	0.130
06/15/2022 13:48:13	00:25:11.221	0.127
06/15/2022 13:48:13	00:25:11.323	0.130
06/15/2022 13:48:13	00:25:11.525	0.128
06/15/2022 13:48:13	00:25:11.627	0.130
06/15/2022 13:48:13	00:25:11.729	0.126
06/15/2022 13:48:13	00:25:11.933	0.128
06/15/2022 13:48:14	00:25:12.035	0.126
06/15/2022 13:48:14	00:25:12.137	0.129
06/15/2022 13:48:14	00:25:12.240	0.125
06/15/2022 13:48:14	00:25:12.543	0.127
06/15/2022 13:48:14	00:25:12.643	0.125
06/15/2022 13:48:14	00:25:12.949	0.128
06/15/2022 13:48:15	00:25:13.051	0.126
06/15/2022 13:48:15	00:25:13.357	0.124
06/15/2022 13:48:15	00:25:13.459	0.129
06/15/2022 13:48:15	00:25:13.561	0.127
06/15/2022 13:48:15	00:25:13.766	0.128
06/15/2022 13:48:15	00:25:13.969	0.126
06/15/2022 13:48:16	00:25:14.069	0.127
06/15/2022 13:48:16	00:25:14.169	0.129
06/15/2022 13:48:16	00:25:14.271	0.125
06/15/2022 13:48:16	00:25:14.373	0.129
06/15/2022 13:48:16	00:25:14.475	0.126
06/15/2022 13:48:16	00:25:14.577	0.127
06/15/2022 13:48:16	00:25:14.679	0.125
06/15/2022 13:48:17	00:25:15.087	0.127
06/15/2022 13:48:17	00:25:15.289	0.125
06/15/2022 13:48:17	00:25:15.389	0.128
06/15/2022 13:48:17	00:25:15.489	0.126
06/15/2022 13:48:17	00:25:15.793	0.127
06/15/2022 13:48:17	00:25:15.997	0.125
06/15/2022 13:48:18	00:25:16.099	0.128
06/15/2022 13:48:18	00:25:16.507	0.127
06/15/2022 13:48:19	00:25:17.621	0.129
06/15/2022 13:48:19	00:25:17.723	0.125
06/15/2022 13:48:19	00:25:17.825	0.128
06/15/2022 13:48:19	00:25:17.927	0.127
06/15/2022 13:48:19	00:25:18.030	0.129
06/15/2022 13:48:20	00:25:18.537	0.126
06/15/2022 13:48:21	00:25:19.251	0.130
06/15/2022 13:48:21	00:25:19.354	0.128
06/15/2022 13:48:21	00:25:19.759	0.124
06/15/2022 13:48:21	00:25:19.861	0.127
06/15/2022 13:48:21	00:25:19.967	0.129
06/15/2022 13:48:22	00:25:20.069	0.127
06/15/2022 13:48:22	00:25:20.375	0.128
06/15/2022 13:48:22	00:25:20.477	0.127
06/15/2022 13:48:22	00:25:20.579	0.129
06/15/2022 13:48:22	00:25:20.681	0.127
06/15/2022 13:48:22	00:25:20.781	0.126
06/15/2022 13:48:22	00:25:20.881	0.127
06/15/2022 13:48:22	00:25:20.981	0.129
06/15/2022 13:48:23	00:25:21.081	0.127
06/15/2022 13:48:23	00:25:21.691	0.130
06/15/2022 13:48:23	00:25:21.793	0.127
06/15/2022 13:48:24	00:25:22.099	0.126
06/15/2022 13:48:24	00:25:22.201	0.128
06/15/2022 13:48:24	00:25:22.401	0.126
06/15/2022 13:48:24	00:25:22.501	0.129
06/15/2022 13:48:24	00:25:22.703	0.127
06/15/2022 13:48:24	00:25:22.907	0.128
06/15/2022 13:48:25	00:25:23.213	0.127
06/15/2022 13:48:25	00:25:23.619	0.126
06/15/2022 13:48:25	00:25:23.719	0.128
06/15/2022 13:48:25	00:25:23.921	0.126
06/15/2022 13:48:26	00:25:24.329	0.128
06/15/2022 13:48:26	00:25:24.431	0.123
06/15/2022 13:48:26	00:25:24.533	0.128
06/15/2022 13:48:26	00:25:24.635	0.129
06/15/2022 13:48:26	00:25:24.737	0.127
06/15/2022 13:48:27	00:25:25.649	0.130
06/15/2022 13:48:27	00:25:25.751	0.127
06/15/2022 13:48:27	00:25:25.853	0.131
06/15/2022 13:48:27	00:25:25.955	0.128
06/15/2022 13:48:27	00:25:26.057	0.131
06/15/2022 13:48:28	00:25:26.159	0.130
06/15/2022 13:48:28	00:25:26.361	0.127
06/15/2022 13:48:28	00:25:26.561	0.126
06/15/2022 13:48:28	00:25:26.661	0.129
06/15/2022 13:48:28	00:25:26.765	0.128
06/15/2022 13:48:28	00:25:27.071	0.129
06/15/2022 13:48:29	00:25:27.377	0.126
06/15/2022 13:48:29	00:25:27.479	0.129
06/15/2022 13:48:29	00:25:27.783	0.127
06/15/2022 13:48:30	00:25:28.185	0.129
06/15/2022 13:48:30	00:25:28.287	0.128
06/15/2022 13:48:30	00:25:28.389	0.126
06/15/2022 13:48:30	00:25:28.695	0.127
06/15/2022 13:48:30	00:25:28.902	0.126
06/15/2022 13:48:30	00:25:29.004	0.128
06/15/2022 13:48:31	00:25:29.207	0.127
06/15/2022 13:48:31	00:25:29.307	0.129
06/15/2022 13:48:31	00:25:29.407	0.127
06/15/2022 13:48:31	00:25:29.611	0.124
06/15/2022 13:48:31	00:25:29.713	0.127
06/15/2022 13:48:31	00:25:29.917	0.129
